no,year,TMP,SPEED,SRAD,PPT,PET,SW,LAI,CO2,ELE,SLP,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster,p-n,AET,R
element_2577,1985,266.2858905,5.02792998,240.9534563,754.4633511,585.5498188,13.844086,0.719006272,57.47308759,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8029674,446.0707158,308.3926353
element_2577,1986,266.6517303,4.983111636,243.0393746,745.7296839,587.204491,13.85281155,0.724039392,60.43989432,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8029674,444.8095421,300.9201418
element_2577,1987,266.3248287,4.920070192,243.2482556,763.1491668,582.2649435,13.87070993,0.704197227,235.7325772,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.9207536,456.6603235,306.4888433
element_2577,1988,266.5408277,4.789287323,239.5555819,771.0223215,574.2821422,13.91281288,0.708533179,62.9513938,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.857942,449.1862063,321.8361152
element_2577,1989,266.7020164,4.821950302,241.5848979,704.936631,586.6635276,13.8480508,0.718948572,67.75677513,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8158764,435.6955954,269.2410356
element_2577,1990,266.9861742,4.932239614,244.0078316,756.6628699,596.2942157,13.79710781,0.72989161,67.82673168,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8119797,452.3875106,304.2753593
element_2577,1991,266.9606148,4.937066079,241.0747736,748.285497,593.961566,13.73223144,0.749787002,65.99464751,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8415868,452.0192741,296.2662229
element_2577,1992,266.4451693,4.888929271,240.4703729,730.3140989,588.8047543,13.69939711,0.730920502,72.82209334,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8119797,442.6626421,287.6514568
element_2577,1993,266.7126948,4.907719005,241.0072836,700.7001971,585.9629481,13.61371749,0.719641195,75.0521469,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8025334,433.0934923,267.6067048
element_2577,1994,266.5422655,4.881839225,241.7867365,695.1439487,594.9717476,13.6777296,0.723880573,75.09421954,5054.18979,6.371680461,66467.4,1.576624184,21.37220773,78.75147569,34.1987607,15.96484089,47.87415314,28.32446289,4,1.8025334,435.4317641,259.7121846
