no,ELE,SLP,TMP,PPT,AREA,CTI,RIVER,LON,LAT,CLAY,SAND,SILT,Cluster
element_1519,65.57306723,0.125597819,28.08393889,85.86672635,3644.6,4.12649883,25.69863616,58.11770951,21.01121118,13.21351528,61.76110458,17.91221428,2
element_1520,110.0469575,0.171867354,28.23466301,87.60763394,17164.5,3.936984701,26.30201696,57.55990201,21.02632657,16.7445507,55.37892151,23.4100399,2
element_1521,251.6502408,0.869139066,27.3752952,85.48465806,42475.6,3.21508497,23.90587741,55.73036396,18.39132775,16.2726841,56.34957504,23.86284447,2
element_1522,646.2780526,0.753289922,26.10875692,71.84740446,17961.4,2.372673185,26.76619434,51.15713857,16.49078139,19.54245758,46.80906296,32.29468918,2
element_1523,442.7103051,1.918023851,26.78536625,64.46237243,9349.8,1.966156791,26.04346287,51.6164265,15.74555626,17.80692291,46.9365387,27.21494484,2
element_1524,52.61699322,0.385125473,26.79423102,31.71025641,44.1,2.640833974,14.4076681,51.15757758,15.21528159,6.875,19.75,9.428571701,2
element_1525,951.3150839,1.105538366,25.70874195,71.57916177,46349.2,1.892547794,25.18892954,49.28683462,15.73892178,18.814394,49.25893402,30.15741348,2
element_1526,656.8630242,2.962830498,26.39302332,66.93509047,13231.6,1.68071368,25.12392505,49.66542888,14.92304086,16.4067955,48.3538475,24.86602974,2
element_1527,1107.595724,2.082453219,25.21189763,69.64900312,9219.6,1.611956986,25.09716493,47.99419865,14.67982947,17.55334091,52.57933044,24.4704361,2
element_1528,838.8313184,2.52978314,25.78196364,138.1564619,87052.6,2.146298896,26.93446104,44.86191881,14.00652452,15.83163834,49.45650864,24.17732048,2
element_1529,1344.868444,3.674183155,26.02593608,107.7418629,8758.5,2.041322618,24.9341201,43.592621,16.05877658,17.67686462,45.84243393,27.76060677,8
element_1530,399.7819429,1.935828478,28.90246895,96.20013521,15052.4,2.896168913,25.63425232,42.98930403,16.67326471,15.31633472,39.51733017,25.48904228,2
element_1531,1176.471075,3.821366332,25.35347826,149.8405684,6259,2.035279245,24.57475647,42.96857161,17.65673703,17.89456558,42.57913208,33.16227722,8
element_1532,455.7306812,2.261122361,26.6452893,168.6855811,49629.2,2.446313365,25.20993477,41.10018784,19.5993952,18.02233315,42.73498917,28.09428596,2
element_1533,732.6643566,1.4418738,27.64491106,91.05831067,5239.5,1.909606504,25.25585988,40.01512843,21.65179281,18.33902931,41.04085159,31.95458412,2
element_1534,210.0272127,0.638174095,28.39418651,83.23444403,5057,2.563606686,26.03353863,39.42659207,21.81989017,17.01023483,40.73501587,28.532444,2
element_1535,705.0257775,1.382255624,27.69997812,78.39601051,5219.9,1.706029015,27.71831723,39.8193182,22.26040143,18.07765198,40.65467072,33.24077606,2
element_1536,434.1255573,1.584184648,27.59984946,74.12869448,23482.7,2.405514242,25.82794199,39.25865754,23.27810051,17.84337807,40.85883331,30.38188744,2
element_1537,653.3970849,2.739820856,26.16131196,73.48103914,6454.4,2.070300591,24.15683543,38.45777999,24.60860554,17.841259,42.25087357,28.786129,2
element_1538,249.7160807,1.176554175,25.87127446,47.23843598,12154,2.214573242,24.26898922,37.58264918,24.89976793,16.33361053,39.18932724,24.11660957,2
element_1539,532.2891673,1.936078609,24.94871276,36.97248478,104464.3,2.114270275,23.36178788,37.65679872,25.77931044,17.44355774,41.86187363,25.65857887,2
element_1540,1000.937949,1.371351199,23.14743644,49.93458694,20801.5,1.773334624,25.30508487,37.87454329,26.62908747,15.75266171,51.78168488,23.14766121,2
element_1541,716.7240966,1.355153576,25.06545825,58.36980339,74264.4,2.065723773,26.03693097,38.17121669,25.18191187,18.09924316,42.6750946,26.94632339,2
element_1542,774.462683,1.604628575,25.89649064,71.65802401,54390.1,1.901461392,25.40001647,39.09416729,24.89504401,18.10013199,41.45748901,30.03786659,2
element_1543,983.4397938,0.995294803,24.31493123,75.93270193,16612.5,2.167403473,27.46540206,39.35043642,25.77366146,17.40286827,43.89154053,28.34474754,2
element_1544,970.1577981,1.292149548,26.2462638,79.96294422,5131.3,1.926939983,26.91648516,39.63027697,23.96087424,18.25400543,39.41933823,33.99233246,2
element_1545,823.8820181,0.728893332,26.56798969,74.8346908,37779.2,2.116273226,28.39362921,39.88691213,24.51148938,18.0202198,40.57536697,27.06570816,2
element_1546,959.0347241,0.403452967,25.5271178,93.39209685,16136.4,2.892195861,26.45758422,40.58829561,24.80087111,19.10173607,46.91545105,27.29895782,2
element_1547,944.3814297,0.364237493,26.02418591,95.62554206,18769.1,2.928445623,25.30529034,41.10955518,23.87964266,19.35727119,47.86742401,26.872715,2
element_1548,600.3865526,2.148746589,21.96267451,23.82493719,63996.6,1.761939366,23.03949943,35.08447249,28.31971944,16.21756172,46.45538712,24.3439579,2
element_1549,214.2684035,0.715750534,16.64462163,182.4800888,281499.6,4.276327826,26.45785026,57.22939216,38.97853425,12.21491432,68.60617828,11.2377615,5
element_1550,554.5458767,1.558638294,15.66746012,229.5955974,11410.6,3.692800366,29.73344298,58.76956247,37.86763984,18.4281826,52.69474792,21.44465256,5
element_1551,105.0220513,0.027741049,17.38765316,125.6244617,234167.3,5.383857358,25.73424954,59.22225459,38.90707051,5.272983074,90.17120361,3.346334696,2
element_1552,115.9778661,0.027418497,17.5238266,135.9218821,214524.1,5.379879775,26.82552809,59.58792626,38.63858308,7.846785545,84.79821777,5.504874706,2
element_1553,464.2931485,1.083807689,16.34885671,195.9945948,17015.6,4.383169972,28.02438811,59.79621412,37.4508728,19.05167389,54.02604294,19.62109947,5
element_1554,722.7106055,0.958949151,15.8457089,220.9155283,137842.6,3.57739342,25.70139593,62.72269039,36.67909562,14.1695261,61.14604187,20.61036873,5
element_1555,373.8098255,0.632834979,17.08889492,176.5790846,85319.9,4.234017402,25.1057521,60.64929048,37.03495944,19.12723351,55.02151489,20.1235218,2
element_1556,1729.143072,2.332174715,12.40085152,286.2318189,54576.2,1.969308563,25.3837424,62.58028884,34.67494791,18.70479584,42.79882813,32.75573349,6
element_1557,1342.409689,1.962599767,14.26811923,261.9504052,16841,1.967315322,25.83770071,59.67507545,36.33209576,22.29144478,40.18321228,29.60045052,8
element_1558,288.3362617,0.136240915,28.07540204,67.744776,237160.9,3.969612766,27.48553895,48.73892137,23.23933236,12.21951962,67.94764709,18.30631828,2
element_1559,401.8750787,0.144202884,28.00087058,72.66300879,25816.3,3.915781497,29.22083288,47.82734514,22.61549153,12.31944466,68.10398865,18.78371239,2
element_1560,256.8100299,0.043039631,28.75329795,61.94306064,185238.8,5.18145335,28.72828416,48.74031414,21.98094457,9.889286041,72.28214264,14.45918369,2
element_1561,578.9292711,0.302310311,27.72557293,81.41671882,29261.7,3.660679975,30.35892709,46.84051797,21.92217975,12.81500626,66.19498444,19.4440403,2
element_1562,602.3995466,0.216264401,28.06865922,73.15232542,158918.4,3.707146836,30.18815031,46.3268648,20.87553512,10.316576,71.89130402,15.75452042,2
element_1563,788.6712855,0.319467437,26.64474649,118.1958453,114482.7,3.421232328,29.7852643,44.84603827,20.87148317,16.1081543,57.36513138,22.40080833,2
element_1564,1077.646666,0.593416246,25.87309656,101.2011065,23377.2,2.898214013,28.37354804,44.58108315,19.20338462,12.06499958,66.12127686,16.3001194,2
element_1565,1453.984195,0.734864458,23.64173733,161.9332763,26049.1,2.671618563,27.67688825,43.46123782,19.1764406,18.36387634,48.68273926,24.94059563,8
element_1566,1271.787432,0.666563183,24.74448512,175.9102961,57987.6,2.839297557,26.43954363,42.85227224,20.3110952,18.41948128,47.95736313,25.65916634,8
element_1567,111.5768069,0.034924704,28.90184823,54.32576098,210104.7,4.885814203,30.65987529,52.60542041,21.20851531,5.936274529,80.74182892,12.18020535,2
element_1568,138.5808,0.042170496,28.78166404,51.89447449,193807.2,5.247000018,29.77905013,52.77996142,20.56729089,8.312009811,74.46446228,15.50854301,2
element_1569,110.8942836,0.04674386,28.80230801,56.32912262,15392.8,4.90627763,28.57696106,53.04583724,21.85987347,7.910946369,74.29174042,16.398489,2
element_1570,291.3324267,0.044795621,27.81765473,56.81433701,105043.1,5.463828615,34.25210281,50.3802154,19.6165411,8.283871651,77.20806122,12.61652374,2
element_1571,585.9492996,0.29524854,27.69108704,55.78035398,72206.2,3.503870934,27.86504366,50.2803912,17.9168053,10.92068863,69.88041687,17.32274437,2
element_1572,413.310046,0.07615251,28.57204696,48.21251685,45590.1,4.362983017,49.2856732,49.14533054,18.70485126,4.97723484,87.33872223,5.738158226,2
element_1573,652.6567071,0.236966007,27.4992598,55.934166,36181.1,3.8367318,38.57723801,48.5409982,17.66934059,12.00951767,67.4776535,18.33507729,2
element_1574,854.7570856,0.215058947,27.09681736,60.01850348,19846.7,3.605646951,40.56282529,46.88865676,17.24938032,9.566116333,74.30213928,13.80313206,2
element_1575,562.6892934,0.104376475,27.55987691,55.95143815,19503.4,4.583452273,55.71503639,47.87997579,18.36088618,7.922492981,78.80477905,11.07467461,2
element_1576,492.1268501,0.227322623,22.75413146,53.65808477,204445.1,3.571818045,24.35813853,61.69242936,31.56127429,28.82291603,30.34895897,32.10118866,2
element_1577,477.8912498,0.018976594,22.95128304,51.20009497,192283.5,5.393736304,21.15313179,61.75848916,31.25166943,32.99147797,28.71875,35.07629776,2
element_1578,814.1115667,0.985182861,20.85774001,75.90639648,11970.2,3.450757966,25.97193306,62.59319087,32.05066226,20.26257515,36.51520157,40.0764122,2
element_1579,867.6589884,0.691267868,20.15463594,90.30831964,33232.5,3.221476959,26.14970887,63.07620263,31.43920048,18.76190758,42.21219635,36.13280487,2
element_1580,874.6047858,0.419871958,21.68270043,75.5314811,165723.6,3.119931776,28.00553393,63.87733345,30.7094203,17.71077538,47.91125107,32.7506752,2
element_1581,1072.656771,0.914454424,19.56402471,138.9021917,76617.5,2.533919245,26.89462796,64.99731009,31.57443067,13.92988491,56.00373459,27.20601082,8
element_1582,2289.600616,3.784491186,11.06268875,271.1760329,62032.5,1.835673371,22.28857726,65.94737653,33.30400797,17.58922577,41.2612915,35.25813675,6
element_1583,2165.385901,3.099821056,13.1244242,257.367221,15197.2,1.767389397,22.95520289,66.59752086,32.50094679,17.72958565,40.90933228,34.45661545,6
element_1584,1976.985993,1.476557621,13.17386967,263.5947821,55415.1,2.292429077,25.43703055,67.45494288,32.15993039,17.63387299,41.39625549,33.72861099,6
element_1585,103.8649407,0.035991239,28.87908554,46.36146612,135645.4,5.685470892,28.76616661,51.59295138,22.13335361,5.19358778,83.72524261,10.35157681,2
element_1586,131.4157939,0.038156046,28.80431033,50.62467063,26028.4,5.431578601,29.80532112,52.0633631,21.68004454,5.881944656,81.71003723,11.26026344,2
element_1587,148.7444654,0.03886841,28.85102062,47.88215959,106558.8,5.464352034,27.7724155,51.18622293,21.57595732,5.033279419,84.25597382,10.05771255,2
element_1588,375.655754,0.059594512,28.1905811,55.49135337,46755.2,5.290602416,41.02385539,49.11597105,19.63284668,6.699782848,81.3516922,10.12361813,2
element_1589,495.759537,0.086689668,28.32991703,59.28367329,47014.6,4.940622283,44.32066517,47.9005121,19.64427654,5.665061474,84.55460358,8.098006248,2
element_1590,1167.900917,0.547914289,25.90823203,72.40386578,5537.8,3.236730994,38.23357441,45.45474122,17.13209867,9.993835449,72.77721405,14.90651894,2
element_1591,825.91596,0.159485873,27.05494802,60.76303896,14627.3,3.675840085,45.11865421,46.05114035,17.72642871,7.309457302,80.10231018,10.32648659,2
element_1592,1177.237052,0.669171393,25.6575937,75.14571516,7802.6,3.568428861,37.74135334,45.27094577,17.3084749,10.11881065,72.12709808,15.11573982,2
element_1593,808.9971615,0.156881154,27.14989745,65.73595947,6016.7,4.014651273,38.87181301,46.06321474,18.27520673,6.740524292,80.64414978,11.46028137,2
element_1594,701.6050665,0.718466248,25.36579631,36.48856974,116685,3.231150555,35.17450705,62.82730811,28.68352426,20.81107903,40.27840805,31.16287231,2
element_1595,497,0.718466248,25.4,55,67118.6,3.231150555,459.4112567,62.99375,28.23125,0,0,0,2
element_1596,938.1545223,0.985332546,22.8531256,94.56356278,45761.8,3.170096839,28.67665908,64.55107271,28.45691772,15.96205807,49.21546555,24.77342796,2
element_1597,756.6900193,1.021556613,24.8651058,60.15340545,34541.4,2.816453525,25.52069169,63.74862859,27.58557669,13.04340267,59.0750885,20.57115746,2
element_1598,1101.690339,1.407527714,23.07948968,52.86291671,32577,2.666551851,28.71426499,62.11462093,28.27325731,18.05016136,43.85373306,28.39483261,2
element_1599,1125.314985,0.822493894,22.99232458,107.908518,12659.6,2.432089945,26.76923788,64.16961768,27.01336438,18.75467491,40.456604,28.27863693,2
element_1600,1147.914052,1.264184037,23.05527873,75.83119658,15737.6,1.735571226,26.21049104,62.87961443,27.00770234,19.5455246,39.01157379,29.77320862,2
element_1601,1366.81572,1.375675954,22.16930213,65.59695638,7646.3,2.205009716,25.71832135,61.89846009,27.51120516,20.52651596,37.73011398,28.27126312,8
element_1602,1348.730853,1.025487712,22.66138277,75.90235043,4392.3,2.06211711,24.90507947,61.77266751,27.11200454,20.56532097,37.49956512,29.6349411,8
element_1603,85.58092603,0.08758025,28.89491086,90.15618895,103186.7,3.968501772,25.13674819,54.97142386,20.95415443,11.13555527,70.77388763,14.33248711,2
element_1604,106.7703941,0.140787301,28.85487972,64.68028063,79906.2,3.594768817,31.05852218,53.86952678,20.75593902,11.4053154,65.03440857,20.94338608,2
element_1605,106.3468846,0.19204063,28.8229486,82.4072323,17402.2,3.212106371,30.18332966,54.26597679,21.82783442,13.1657753,57.81116486,26.16424751,2
element_1606,118.2712918,0.108605671,28.74779657,52.04464784,55470.5,3.784515613,27.51499672,53.79905246,20.06356044,12.08282852,65.17668915,19.69673729,2
element_1607,141.7224121,0.070191884,28.54001021,67.22161359,9268.4,4.518791408,27.85837174,54.24670034,19.66639665,13.99787903,64.21881866,19.19723701,2
element_1608,344.4806323,0.225468022,27.53531412,62.46181169,34089.3,3.347131356,28.19509758,52.70202462,18.74527728,14.47921848,60.63776779,22.84615326,2
element_1609,256.905188,0.137849754,27.72784018,65.79021616,14959.7,3.847854965,29.64144079,53.244846,18.8797478,14.62404823,62.06258011,21.08384132,2
element_1610,419.5533909,0.252321327,27.25913904,59.6718098,11813.3,3.347107103,28.93384451,51.82826582,18.51455723,14.18333626,60.94222641,23.1455307,2
element_1611,439.3435647,0.258145492,27.05601467,61.95021498,14904.8,3.313973675,28.6548667,52.1682269,18.39518778,15.42583179,57.81424713,25.16539192,2
element_1612,1142.139922,1.284176829,16.81808291,206.3524113,93374.3,3.02823,26.78656802,56.90648769,35.82535663,23.38020515,37.73319244,32.6965332,8
element_1613,917.0481715,0.328445155,24.77002833,131.2754421,91073.8,3.14485136,25.71806035,42.21078248,25.61754181,16.93228912,56.234272,23.27470779,2
element_1614,1622.933527,1.866012315,14.34873224,239.5296279,92395.2,2.684788485,26.01036769,50.29074055,34.90012302,23.59958649,36.91604614,33.00301743,6
element_1615,17.1767996,0.052246059,8.518076872,290.0417624,133282.4,5.168837142,21.27502088,48.80716381,49.37153367,21.29543114,44.73937225,30.53874588,5
element_1616,120.3706085,0.106898578,14.89888358,120.3723326,156251,4.223421068,26.19518164,58.69016649,41.05114607,16.98013878,57.13990784,18.9744854,5
element_1617,990.9243021,1.196062925,19.69573759,115.7699056,71698.3,2.453601191,28.51123674,58.06080637,31.78807064,21.7721653,38.70345306,28.48859215,2
element_1618,1009.50567,1.517886815,22.7320586,144.0478332,72749.5,3.127914157,27.90261601,59.00038135,27.77454586,21.05373764,40.34716415,30.5034256,2
element_1619,1423.74594,2.11636742,18.05878272,134.5801487,65621.1,2.580427139,24.22077733,62.35494167,32.75413376,20.03310585,39.80382919,34.52820206,8
element_1620,397.0938486,0.088329848,28.30601355,63.68806585,62643.7,4.935105828,36.4237709,48.2171755,20.704423,7.242854118,79.95651245,11.08069801,2
element_1621,833.6387176,0.436809828,25.85679773,128.4991753,57540,3.018217265,27.11528761,44.97726253,23.36538354,17.36981392,55.23692703,25.43940353,2
element_1622,481.4443813,0.347104166,26.90041772,91.29774424,56306.2,3.552685867,27.46663332,53.75180272,17.97747963,17.08807564,55.49433517,24.91578865,2
element_1623,1141.219756,1.392704889,21.2570814,113.6641538,55304.8,2.463524827,28.87231968,59.35926007,29.13413861,19.19379807,43.75180435,29.61897469,8
element_1624,1742.529495,2.185047233,11.79416762,413.8833329,52200.3,2.593711175,23.29104647,46.01281309,37.36275583,25.5443306,33.27484512,35.40208054,6
element_1625,1683.039681,1.883826146,17.90813439,122.883097,86961.5,2.393903473,28.39908417,54.77240291,31.68103276,22.75313377,38.58089066,28.96982956,8
element_1626,200.9192663,0.38377739,28.46505825,86.55290022,88615.1,4.051665424,28.62024065,55.63286453,22.56190937,12.90497303,63.13089752,19.3665123,2
element_1627,552.1514076,1.641992332,19.12435678,219.7859017,43272.9,2.068974564,26.42776214,35.67669513,31.58369331,25.79509163,37.49429703,29.70270348,2
element_1628,1923.603225,1.430305306,17.83400533,160.8796398,98654.5,2.501767949,28.29120541,53.31503651,31.17439609,23.74687958,36.85005951,30.39259529,8
element_1629,1143.736965,1.547553916,18.80423883,147.0720073,37530.6,3.174540386,26.84841462,52.95690899,34.86314177,24.85275269,38.31813049,33.17040253,8
element_1630,1355.473939,1.30655493,19.64681718,143.2057722,46140.6,3.029565558,26.84676343,65.93019959,29.84501698,16.60983658,48.20171356,27.55968475,8
element_1631,1371.977526,1.300068765,23.77263348,131.1747754,92262.9,3.005364111,29.06376045,45.79411349,15.41939241,16.57846451,54.72638321,24.48776054,8
